EmpID,Gender,Age,MaritalStatus,JobLevel,Experience,Dept,EmpType,WLB,WorkEnv,PhysicalActivityHours,Workload,Stress,SleepHours,CommuteMode,NumCompanies,TeamSize,NumReports,EduLevel,haveOT,TrainingHoursPerYear,JobSatisfaction,Workload_Stress,Workload_SleepHours,Stress_SleepHours,Workload_Bin,CommuteDistance_Encoded,Workload_Stress_Ratio,Stress_SleepHours_Ratio,Total_Workload,CommuteDistance_-1.362887592126172,CommuteDistance_-1.2440767861843371,CommuteDistance_-1.1252659802425022,CommuteDistance_-1.0064551743006673,CommuteDistance_-0.8876443683588325,CommuteDistance_-0.7688335624169976,CommuteDistance_-0.6500227564751627,CommuteDistance_-0.5312119505333278,CommuteDistance_-0.41240114459149296,CommuteDistance_-0.2935903386496581,CommuteDistance_-0.1747795327078232,CommuteDistance_-0.05596872676598833,CommuteDistance_0.06284207917584655,CommuteDistance_0.18165288511768143,CommuteDistance_0.3004636910595163,CommuteDistance_0.41927449700135117,CommuteDistance_0.538085302943186,CommuteDistance_0.6568961088850209,CommuteDistance_0.7757069148268558,CommuteDistance_0.8945177207686907,CommuteDistance_1.0133285267105256,CommuteDistance_1.1321393326523606,CommuteDistance_1.2509501385941952,CommuteDistance_1.3697609445360301,CommuteDistance_1.488571750477865,CommuteDistance_1.6073825564197,CommuteDistance_1.7261933623615349,CommuteDistance_1.8450041683033698
877.0,Female,42.0,Single,Mid,2.0,HR,Full-Time,1.0,3.0,1.0,0.024566742092848568,-0.6929008635525359,-1.1047199752895218,Bike,6.0,13.0,0.0,Bachelor,False,31.0,1.0,3.0,17.700000000000003,5.9,Very Low,0.06512396694214877,-0.03545491630988684,0.6272185528266211,-1.7730540967492092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895.0,Male,29.0,Single,Junior,7.0,Sales,Full-Time,2.0,4.0,3.5,0.7391282308511856,2.12686386144265,-1.1047199752895218,Car,2.0,10.0,0.0,Bachelor,False,23.5,1.0,16.0,23.6,23.6,Very Low,0.029421487603305783,0.34752023573446555,-1.9252515668601893,1.7612721170043137,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901.0,Female,34.0,Married,Senior,12.0,Operations,Part-Time,5.0,2.0,2.7,1.4536897196095226,0.2470207114458593,-1.6034481377303182,Public Transport,4.0,20.0,1.0,Bachelor,False,46.0,1.0,10.0,27.0,10.8,Very Low,0.028429752066115702,5.884889996534743,-0.15405594093587163,0.09726229332506375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
953.0,Male,23.0,Single,Junior,1.0,IT,Full-Time,4.0,5.0,2.1,1.4536897196095226,0.2470207114458593,-2.4014131976355935,Public Transport,0.0,8.0,0.0,Bachelor,True,20.5,1.0,10.0,23.0,9.2,Very Low,0.05024793388429752,5.884889996534743,-0.10286472640024552,-0.7007027665802115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962.0,Male,31.0,Married,Senior,9.0,Finance,Full-Time,3.0,4.0,1.6,1.4536897196095226,-0.6929008635525359,-0.5062461803605663,Bike,3.0,17.0,8.0,Bachelor,True,44.5,1.0,5.0,32.5,6.5,Very Low,0.0456198347107438,-2.0979764901061926,1.3687033933327277,0.2545426756964204,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966.0,Female,27.0,Single,Junior,5.0,Marketing,Full-Time,1.0,2.0,3.5,0.7391282308511856,-0.6929008635525359,-0.2070092828960886,Car,1.0,6.0,0.0,Bachelor,False,22.5,1.0,4.0,27.2,6.8,Very Low,0.039008264462809916,-1.0667157032080397,3.347197078343317,-0.16078191559743887,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966.0,Female,36.0,Married,Mid,14.0,Legal,Full-Time,2.0,2.0,1.6,1.4536897196095226,1.1869422864442545,0.4912101445210267,Bike,4.0,11.0,0.0,Bachelor,False,37.0,1.0,15.0,37.5,22.5,Very Low,0.05024793388429752,1.224734963937997,2.4163635406700825,3.131842150574804,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976.0,Male,28.0,Single,Junior,6.0,Operations,Full-Time,1.0,2.0,2.0,0.7391282308511856,-0.6929008635525359,0.6907014094973455,Public Transport,2.0,7.0,0.0,Bachelor,False,23.0,1.0,4.0,30.8,7.7,Very Low,0.02909090909090909,-1.0667157032080397,-1.0031843760875003,0.7369287767959952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
980.0,Male,29.0,Single,Junior,7.0,IT,Full-Time,1.0,1.0,0.4,0.7391282308511856,1.1869422864442545,-0.00751801791976982,Motorbike,2.0,6.0,0.0,Bachelor,True,23.5,1.0,12.0,28.0,21.0,Very Low,0.03239669421487603,0.6227162336954813,-157.87970406437915,1.9185524993756702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
988.0,Female,29.0,Single,Junior,7.0,Legal,Part-Time,2.0,2.0,2.4,0.7391282308511856,1.1869422864442545,-0.10726365040792876,Bike,2.0,6.0,0.0,Bachelor,False,23.5,1.0,12.0,27.6,20.700000000000003,Very Low,0.04363636363636364,0.6227162336954813,-11.065652651162898,1.8188068668875113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996.0,Male,23.0,Single,Junior,1.0,IT,Full-Time,1.0,1.0,3.6,-1.4045562354238255,1.1869422864442545,0.39146451203286775,Public Transport,0.0,5.0,0.0,Bachelor,False,20.5,1.0,3.0,7.4,22.200000000000003,Very Low,0.029421487603305783,-1.1833399570320653,3.0320559001591993,0.17385056305329677,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007.0,Male,33.0,Married,Senior,11.0,IT,Part-Time,1.0,3.0,3.3,0.024566742092848568,2.12686386144265,2.2866315293078947,Motorbike,3.0,16.0,5.0,Bachelor,True,45.5,1.0,12.0,27.900000000000002,37.2,Very Low,0.03371900826446281,0.011550688563881225,0.9301296834458798,4.438062132843394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009.0,Male,37.0,Married,Senior,15.0,IT,Part-Time,1.0,3.0,2.9,-1.4045562354238255,0.2470207114458593,-2.002430667682956,Motorbike,5.0,21.0,6.0,Bachelor,True,47.5,1.0,2.0,5.0,10.0,Very Low,0.04661157024793389,-5.685985687259601,-0.12336043167729312,-3.159966191660922,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012.0,Female,28.0,Single,Junior,6.0,Marketing,Full-Time,2.0,1.0,1.2,1.4536897196095226,-0.6929008635525359,-0.2070092828960886,Car,2.0,9.0,0.0,Bachelor,False,23.0,1.0,5.0,34.0,6.8,Very Low,0.03371900826446281,-2.0979764901061926,3.347197078343317,0.5537795731608981,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015.0,Female,26.0,Single,Junior,4.0,Finance,Full-Time,2.0,3.0,1.2,1.4536897196095226,0.2470207114458593,-0.2070092828960886,Motorbike,1.0,8.0,0.0,Bachelor,False,22.0,1.0,10.0,34.0,13.6,Very Low,0.02809917355371901,5.884889996534743,-1.1932832633555777,1.4937011481592934,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017.0,Male,26.0,Single,Junior,4.0,Customer Service,Full-Time,1.0,1.0,1.2,0.024566742092848568,0.2470207114458593,0.7904470419855044,Public Transport,1.0,10.0,0.0,Bachelor,False,22.0,1.0,6.0,23.4,15.6,Very Low,0.024793388429752067,0.09945215463757104,0.31250760394126653,1.0620344955242123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1047.0,Other,23.0,Single,Intern/Fresher,1.0,IT,Full-Time,4.0,2.0,1.3,0.7391282308511856,0.2470207114458593,-2.2019219326592747,Car,0.0,23.0,0.0,Bachelor,False,10.5,1.0,8.0,19.2,9.6,Very Low,0.027107438016528925,2.9921710755861572,-0.11218413690975639,-1.2157729903622299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1061.0,Female,29.0,Single,Junior,7.0,Operations,Contract,5.0,3.0,1.5,0.024566742092848568,1.1869422864442545,-1.2044656077776816,Walk,2.0,9.0,0.0,Bachelor,True,23.5,1.0,9.0,17.4,17.4,Very Low,0.06380165289256198,0.020697503452965785,-0.9854513734266707,0.007043420759421437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070.0,Other,37.0,Single,Mid,3.0,Legal,Full-Time,4.0,1.0,1.9,1.4536897196095226,-0.6929008635525359,-1.4039568727540004,Public Transport,5.0,11.0,0.0,Bachelor,False,31.5,1.0,5.0,28.0,5.6,Very Low,0.027107438016528925,-2.0979764901061926,0.49353429403203575,-0.6431680166970136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1073.0,Female,35.0,Married,Senior,8.0,Operations,Full-Time,1.0,4.0,2.2,0.024566742092848568,3.066785436441045,-0.00751801791976982,Motorbike,4.0,16.0,3.0,Bachelor,False,44.0,1.0,15.0,21.0,35.0,Very Low,0.03239669421487603,0.008010583913998004,-407.9247851087493,3.0838341606141237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1082.0,Female,38.0,Married,Mid,16.0,IT,Full-Time,1.0,2.0,0.9,-0.6899947466654884,-0.6929008635525359,-2.501158830123752,Car,5.0,15.0,0.0,Bachelor,True,38.0,1.0,2.0,9.0,4.5,Very Low,0.024793388429752067,0.995805870588266,0.2770319323524466,-3.8840544403417763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1084.0,Male,43.0,Single,Mid,21.0,Legal,Part-Time,3.0,1.0,0.4,0.024566742092848568,1.1869422864442545,-0.30675491538424754,Car,7.0,11.0,0.0,Bachelor,False,40.5,1.0,9.0,20.1,20.1,Very Low,0.021487603305785124,0.020697503452965785,-3.869350516606447,0.9047541131528556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1093.0,Male,25.0,Single,Junior,3.0,IT,Full-Time,3.0,3.0,2.0,0.7391282308511856,-0.6929008635525359,-1.4039568727540004,Car,1.0,5.0,0.0,Bachelor,True,21.5,1.0,4.0,22.4,5.6,Very Low,0.02909090909090909,-1.0667157032080397,0.49353429403203575,-1.3577295054553506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1102.0,Male,33.0,Married,Mid,11.0,IT,Part-Time,1.0,4.0,0.0,1.4536897196095226,-0.6929008635525359,-0.805483077825044,Walk,3.0,10.0,0.0,Bachelor,True,35.5,1.0,5.0,31.0,6.2,Very Low,0.06380165289256198,-2.0979764901061926,0.8602301941385645,-0.04469422176805726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102.0,Male,22.0,Single,Junior,0.0,IT,Full-Time,2.0,1.0,0.6,0.024566742092848568,-0.6929008635525359,-0.7057374453368851,Public Transport,0.0,9.0,0.0,Bachelor,True,20.0,1.0,3.0,18.9,6.3,Very Low,0.04661157024793389,-0.03545491630988684,0.9818111099427201,-1.3740715667965724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108.0,Female,29.0,Single,Junior,7.0,IT,Full-Time,2.0,1.0,1.2,0.024566742092848568,-0.6929008635525359,-0.9052287103132038,Bike,2.0,5.0,0.0,Bachelor,False,23.5,1.0,3.0,18.299999999999997,6.1,Very Low,0.06512396694214877,-0.03545491630988684,0.7654428725291303,-1.5735628317728911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118.0,Male,28.0,Single,Junior,6.0,IT,Full-Time,4.0,1.0,2.0,0.7391282308511856,0.2470207114458593,0.39146451203286775,Car,2.0,9.0,0.0,Bachelor,True,23.0,1.0,8.0,29.6,14.8,Very Low,0.04363636363636364,2.9921710755861572,0.6310168692739696,1.3776134543299126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126.0,Female,36.0,Married,Senior,13.0,Customer Service,Part-Time,1.0,1.0,2.5,0.024566742092848568,2.12686386144265,-1.3042112402658406,Motorbike,4.0,19.0,7.0,Bachelor,False,46.5,1.0,12.0,17.1,22.8,Very Low,0.03371900826446281,0.011550688563881225,-1.6307663953577738,0.8472193632696579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133.0,Male,24.0,Single,Junior,2.0,IT,Part-Time,1.0,5.0,3.3,1.4536897196095226,-0.6929008635525359,-0.40650054787240736,Bike,0.0,7.0,0.0,Bachelor,True,21.0,1.0,5.0,33.0,6.6,Very Low,0.04033057851239669,-2.0979764901061926,1.7045508767052755,0.3542883081845794,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151.0,Male,22.0,Single,Intern/Fresher,0.0,Operations,Full-Time,2.0,2.0,1.6,0.024566742092848568,1.1869422864442545,-1.4039568727540004,Public Transport,0.0,25.0,0.0,Bachelor,False,10.0,1.0,9.0,16.799999999999997,16.799999999999997,Very Low,0.02909090909090909,0.020697503452965785,-0.8454264588351466,-0.1924478442168973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1165.0,Male,32.0,Married,Mid,4.0,IT,Full-Time,1.0,3.0,0.5,-1.4045562354238255,2.12686386144265,0.19197324705654895,Public Transport,3.0,14.0,0.0,Bachelor,True,32.0,1.0,4.0,7.2,28.8,Very Low,0.02809917355371901,-0.6603884057772874,11.078959610123107,0.9142808730753733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1170.0,Male,29.0,Single,Junior,1.0,Customer Service,Part-Time,3.0,2.0,2.7,1.4536897196095226,-0.6929008635525359,-0.5062461803605663,Car,2.0,6.0,0.0,Bachelor,False,20.5,1.0,5.0,32.5,6.5,Very Low,0.029421487603305783,-2.0979764901061926,1.3687033933327277,0.2545426756964204,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177.0,Other,23.0,Single,Intern/Fresher,1.0,IT,Full-Time,3.0,1.0,1.6,-0.6899947466654884,2.12686386144265,0.39146451203286775,Car,0.0,21.0,0.0,Bachelor,True,10.5,1.0,8.0,14.8,29.6,Very Low,0.02809917355371901,-0.3244188586067031,5.43309493104443,1.828333626810029,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184.0,Other,40.0,Single,Mid,18.0,Finance,Full-Time,4.0,1.0,0.6,0.024566742092848568,2.12686386144265,0.7904470419855044,Public Transport,6.0,15.0,0.0,Bachelor,False,39.0,1.0,12.0,23.4,31.2,Very Low,0.031074380165289257,0.011550688563881225,2.69071012450059,2.9418776455210027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1190.0,Female,34.0,Married,Senior,12.0,IT,Full-Time,1.0,3.0,2.7,0.024566742092848568,-0.6929008635525359,-1.0049743428013629,Public Transport,4.0,20.0,1.0,Bachelor,True,20.5,1.0,3.0,18.0,6.0,Very Low,0.030413223140495868,-0.03545491630988684,0.689471198150739,-1.67330846426105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1208.0,Male,23.0,Single,Junior,5.0,Finance,Full-Time,3.0,1.0,1.1,1.4536897196095226,-0.6929008635525359,0.7904470419855044,Walk,0.0,6.0,0.0,Bachelor,False,20.5,1.0,5.0,39.0,7.8,Very Low,0.06380165289256198,-2.0979764901061926,-0.8765936563383951,1.5512358980424912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209.0,Female,27.0,Single,Junior,5.0,Legal,Full-Time,3.0,1.0,0.7,1.4536897196095226,-0.6929008635525359,-1.4039568727540004,Car,1.0,6.0,0.0,Bachelor,False,22.5,1.0,5.0,28.0,5.6,Very Low,0.030413223140495868,-2.0979764901061926,0.49353429403203575,-0.6431680166970136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1214.0,Male,24.0,Single,Mid,2.0,IT,Part-Time,4.0,5.0,3.1,1.4536897196095226,3.066785436441045,-0.30675491538424754,Bike,0.0,10.0,0.0,Bachelor,False,31.0,1.0,25.0,33.5,33.5,Very Low,0.05024793388429752,0.47401089814176733,-9.997510366205663,4.21372024066632,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221.0,Male,27.0,Single,Junior,5.0,IT,Full-Time,1.0,5.0,2.8,0.7391282308511856,2.12686386144265,-0.7057374453368851,Public Transport,1.0,8.0,0.0,Bachelor,True,22.5,1.0,16.0,25.2,25.2,Very Low,0.05024793388429752,0.34752023573446555,-3.0136758060797852,2.1602546469569504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228.0,Male,34.0,Married,Mid,12.0,Finance,Full-Time,1.0,4.0,1.5,1.4536897196095226,3.066785436441045,-0.2070092828960886,Motorbike,4.0,13.0,0.0,Bachelor,True,36.0,1.0,25.0,34.0,34.0,Very Low,0.03272727272727273,0.47401089814176733,-14.814724288452261,4.313465873154478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1228.0,Male,30.0,Married,Mid,8.0,IT,Full-Time,2.0,1.0,2.9,1.4536897196095226,-0.6929008635525359,0.8901926744736642,Walk,2.0,13.0,0.0,Bachelor,False,34.0,1.0,5.0,39.5,7.9,Very Low,0.06380165289256198,-2.0979764901061926,-0.7783717869660621,1.650981530530651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233.0,Male,40.0,Married,Senior,18.0,Marketing,Full-Time,2.0,2.0,1.8,0.024566742092848568,1.1869422864442545,0.09222761456838913,Car,6.0,18.0,4.0,Bachelor,False,49.0,1.0,9.0,21.299999999999997,21.299999999999997,Very Low,0.029421487603305783,0.020697503452965785,12.869705880708871,1.3037366431054922,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234.0,Female,24.0,Single,Mid,2.0,IT,Full-Time,4.0,1.0,2.5,0.024566742092848568,-0.6929008635525359,-0.5062461803605663,Car,0.0,10.0,0.0,Bachelor,True,31.0,1.0,3.0,19.5,6.5,Very Low,0.04661157024793389,-0.03545491630988684,1.3687033933327277,-1.1745803018202536,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240.0,Female,29.0,Single,Mid,6.0,Customer Service,Full-Time,1.0,3.0,2.0,1.4536897196095226,-0.6929008635525359,-1.1047199752895218,Motorbike,2.0,14.0,0.0,Bachelor,False,33.0,1.0,5.0,29.5,5.9,Very Low,0.023801652892561982,-2.0979764901061926,0.6272185528266211,-0.34393111923253505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243.0,Male,36.0,Married,Senior,14.0,IT,Full-Time,3.0,4.0,2.4,1.4536897196095226,0.2470207114458593,-1.2044656077776816,Walk,4.0,15.0,6.0,Bachelor,True,47.0,1.0,10.0,29.0,11.6,Very Low,0.06512396694214877,5.884889996534743,-0.2050873931607862,0.49624482327770036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250.0,Male,26.0,Married,Junior,4.0,Finance,Full-Time,3.0,3.0,2.6,0.7391282308511856,-0.6929008635525359,-0.30675491538424754,Car,1.0,6.0,0.0,Bachelor,True,22.0,1.0,4.0,26.8,6.7,Very Low,0.02809917355371901,-1.0667157032080397,2.2588093329927683,-0.2605275480855978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1253.0,Female,39.0,Single,Mid,17.0,Finance,Full-Time,1.0,1.0,1.8,-0.6899947466654884,-0.6929008635525359,-0.9052287103132038,Public Transport,5.0,10.0,0.0,Bachelor,False,38.5,1.0,2.0,12.2,6.1,Very Low,0.03239669421487603,0.995805870588266,0.7654428725291303,-2.288124320531228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1260.0,Male,31.0,Married,Senior,9.0,IT,Full-Time,5.0,3.0,2.9,-1.4045562354238255,3.066785436441045,-1.802939402706637,Car,3.0,19.0,1.0,Bachelor,True,44.5,1.0,5.0,5.2,26.0,Very Low,0.031074380165289257,-0.4579897303137713,-1.7009919654193975,-0.1407102016894175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1286.0,Male,48.0,Married,Mid,9.0,IT,Part-Time,4.0,3.0,3.5,1.4536897196095226,-0.6929008635525359,-1.2044656077776816,Car,8.0,15.0,0.0,Bachelor,True,34.5,1.0,5.0,29.0,5.8,Very Low,0.02809917355371901,-2.0979764901061926,0.5752765871050982,-0.4436767517206949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1290.0,Male,28.0,Single,Junior,6.0,IT,Full-Time,2.0,1.0,1.8,1.4536897196095226,0.2470207114458593,-0.5062461803605663,Car,2.0,8.0,0.0,Bachelor,True,23.0,1.0,10.0,32.5,13.0,Very Low,0.033388429752066115,5.884889996534743,-0.48794582856480667,1.1944642506948155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1322.0,Female,41.0,Married,Mid,15.0,Sales,Contract,1.0,2.0,4.0,0.024566742092848568,-0.6929008635525359,-0.9052287103132038,Car,6.0,15.0,0.0,Bachelor,False,37.5,1.0,3.0,18.299999999999997,6.1,Very Low,0.03272727272727273,-0.03545491630988684,0.7654428725291303,-1.5735628317728911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1343.0,Female,26.0,Single,Junior,4.0,IT,Full-Time,1.0,1.0,2.2,1.4536897196095226,-0.6929008635525359,-0.40650054787240736,Public Transport,1.0,8.0,0.0,Bachelor,True,22.0,1.0,5.0,33.0,6.6,Very Low,0.04661157024793389,-2.0979764901061926,1.7045508767052755,0.3542883081845794,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344.0,Female,23.0,Single,Junior,7.0,HR,Full-Time,1.0,3.0,1.4,1.4536897196095226,-0.6929008635525359,0.4912101445210267,Public Transport,0.0,8.0,0.0,Bachelor,False,20.5,1.0,5.0,37.5,7.5,Very Low,0.02809917355371901,-2.0979764901061926,-1.4105996585587128,1.2519990005780135,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363.0,Male,36.0,Married,Mid,7.0,Legal,Full-Time,1.0,1.0,1.6,0.024566742092848568,0.2470207114458593,-1.2044656077776816,Car,2.0,11.0,0.0,Bachelor,False,33.5,1.0,6.0,17.4,11.6,Very Low,0.03272727272727273,0.09945215463757104,-0.2050873931607862,-0.9328781542389737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1374.0,Female,28.0,Single,Mid,6.0,Finance,Part-Time,2.0,1.0,1.7,1.4536897196095226,-0.6929008635525359,0.6907014094973455,Bike,2.0,11.0,0.0,Bachelor,True,33.0,1.0,5.0,38.5,7.7,Very Low,0.05024793388429752,-2.0979764901061926,-1.0031843760875003,1.4514902655543322,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386.0,Female,33.0,Married,Mid,11.0,Finance,Full-Time,2.0,2.0,1.1,1.4536897196095226,-0.6929008635525359,-0.40650054787240736,Car,3.0,13.0,0.0,Bachelor,False,35.5,1.0,5.0,33.0,6.6,Very Low,0.033388429752066115,-2.0979764901061926,1.7045508767052755,0.3542883081845794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1401.0,Female,26.0,Single,Junior,2.0,Finance,Full-Time,1.0,1.0,2.0,0.7391282308511856,-0.6929008635525359,1.1894295719381411,Car,1.0,10.0,0.0,Bachelor,False,21.0,1.0,4.0,32.8,8.2,Very Low,0.02809917355371901,-1.0667157032080397,-0.5825488783172971,1.2356569392367909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1407.0,Female,34.0,Married,Mid,4.0,Legal,Full-Time,1.0,1.0,2.5,1.4536897196095226,-0.6929008635525359,-0.10726365040792876,Public Transport,4.0,10.0,0.0,Bachelor,False,32.0,1.0,5.0,34.5,6.9,Very Low,0.031074380165289257,-2.0979764901061926,6.45979199269457,0.653525205649058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1408.0,Male,30.0,Single,Mid,8.0,IT,Full-Time,3.0,2.0,0.7,0.7391282308511856,1.1869422864442545,-0.805483077825044,Bike,2.0,10.0,0.0,Bachelor,True,34.0,1.0,12.0,24.8,18.6,Very Low,0.04033057851239669,0.6227162336954813,-1.473578180093864,1.120587439470396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413.0,Male,33.0,Married,Senior,11.0,IT,Part-Time,1.0,5.0,1.4,0.024566742092848568,2.12686386144265,-0.30675491538424754,Car,3.0,16.0,8.0,Bachelor,False,45.5,1.0,12.0,20.1,26.8,Very Low,0.031074380165289257,0.011550688563881225,-6.933430441406055,1.844675688151251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1427.0,Male,27.0,Single,Junior,5.0,IT,Full-Time,2.0,2.0,1.9,0.7391282308511856,0.2470207114458593,1.1894295719381411,Car,1.0,9.0,0.0,Bachelor,True,22.5,1.0,8.0,32.8,16.4,Very Low,0.021487603305785124,2.9921710755861572,0.2076799812835208,2.175578514235186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
