EmpID,Gender,Age,MaritalStatus,JobLevel,Experience,Dept,EmpType,WLB,WorkEnv,PhysicalActivityHours,Workload,Stress,SleepHours,CommuteMode,CommuteDistance,NumCompanies,TeamSize,NumReports,EduLevel,haveOT,TrainingHoursPerYear,JobSatisfaction
1234.0,Female,24.0,Single,Mid,2.0,IT,Full-Time,4.0,1.0,2.5,3.0,1.0,6.5,Car,8.0,0.0,10.0,0.0,Bachelor,True,31.0,1.0
1240.0,Female,29.0,Single,Mid,6.0,Customer Service,Full-Time,1.0,3.0,2.0,5.0,1.0,5.9,Motorbike,4.0,2.0,14.0,0.0,Bachelor,False,33.0,1.0
1243.0,Male,36.0,Married,Senior,14.0,IT,Full-Time,3.0,4.0,2.4,5.0,2.0,5.8,Walk,2.0,4.0,15.0,6.0,Bachelor,True,47.0,1.0
1250.0,Male,26.0,Married,Junior,4.0,Finance,Full-Time,3.0,3.0,2.6,4.0,,6.7,Car,26.0,1.0,6.0,0.0,Bachelor,True,22.0,1.0
1253.0,Female,39.0,Single,Mid,17.0,Finance,Full-Time,1.0,1.0,1.8,2.0,1.0,6.1,Public Transport,16.0,5.0,10.0,0.0,Bachelor,False,38.5,1.0
1260.0,Male,31.0,Married,Senior,9.0,IT,Full-Time,5.0,3.0,2.9,1.0,5.0,5.2,Car,21.0,3.0,19.0,1.0,Bachelor,True,44.5,1.0
1286.0,Male,48.0,Married,Mid,9.0,IT,Part-Time,4.0,3.0,3.5,5.0,1.0,5.8,Car,29.0,8.0,15.0,0.0,Bachelor,True,34.5,1.0
1290.0,Male,28.0,Single,Junior,6.0,IT,Full-Time,2.0,1.0,1.8,5.0,2.0,6.5,Car,17.0,2.0,8.0,0.0,Bachelor,True,23.0,1.0
1322.0,Female,41.0,Married,Mid,15.0,Sales,Contract,1.0,2.0,4.0,3.0,1.0,6.1,Car,19.0,6.0,15.0,0.0,Bachelor,False,37.5,1.0
1343.0,Female,26.0,Single,Junior,4.0,IT,Full-Time,1.0,1.0,2.2,5.0,1.0,6.6,Public Transport,8.0,1.0,8.0,0.0,Bachelor,True,22.0,1.0
1344.0,Female,23.0,Single,Junior,,HR,Full-Time,1.0,3.0,1.4,5.0,1.0,7.5,Public Transport,15.0,0.0,8.0,0.0,Bachelor,False,20.5,1.0
1363.0,Male,36.0,Married,Mid,7.0,Legal,Full-Time,1.0,1.0,1.6,3.0,2.0,5.8,Car,19.0,,11.0,0.0,Bachelor,False,33.5,1.0
1374.0,Female,28.0,Single,Mid,6.0,Finance,Part-Time,2.0,1.0,1.7,5.0,1.0,7.7,Bike,10.0,2.0,11.0,0.0,Bachelor,True,33.0,1.0
1386.0,Female,33.0,Married,Mid,11.0,Finance,Full-Time,2.0,2.0,1.1,5.0,1.0,6.6,Car,17.0,3.0,13.0,0.0,Bachelor,False,35.5,1.0
1401.0,Female,26.0,Single,Junior,2.0,Finance,Full-Time,1.0,1.0,2.0,4.0,1.0,8.2,Car,29.0,1.0,10.0,0.0,Bachelor,False,21.0,1.0
1407.0,Female,34.0,Married,Mid,4.0,Legal,Full-Time,1.0,1.0,2.5,5.0,1.0,6.9,Public Transport,21.0,4.0,10.0,0.0,Bachelor,False,32.0,1.0
1408.0,Male,30.0,Single,Mid,8.0,IT,Full-Time,3.0,2.0,0.7,4.0,3.0,6.2,Bike,7.0,2.0,10.0,0.0,Bachelor,True,34.0,1.0
1413.0,Male,33.0,Married,Senior,11.0,IT,Part-Time,1.0,5.0,1.4,3.0,4.0,6.7,Car,21.0,3.0,16.0,8.0,Bachelor,False,45.5,1.0
1427.0,Male,27.0,Single,Junior,5.0,IT,Full-Time,2.0,2.0,1.9,4.0,2.0,8.2,Car,25.0,1.0,9.0,0.0,Bachelor,True,22.5,1.0
1436.0,Female,22.0,Single,Intern/Fresher,0.0,Customer Service,Full-Time,3.0,2.0,4.1,4.0,3.0,7.1,Public Transport,18.0,0.0,23.0,0.0,Bachelor,False,10.0,1.0
1437.0,Female,40.0,Married,Senior,17.0,HR,Part-Time,2.0,3.0,3.1,5.0,4.0,7.2,Bike,5.0,6.0,24.0,7.0,Bachelor,False,48.5,1.0
1439.0,Male,35.0,Married,Senior,13.0,IT,Full-Time,1.0,4.0,3.0,5.0,1.0,6.4,Public Transport,21.0,4.0,19.0,6.0,Bachelor,True,46.5,1.0
1441.0,Female,38.0,Married,Mid,16.0,IT,Full-Time,5.0,2.0,3.2,5.0,4.0,6.8,Walk,1.0,5.0,12.0,0.0,Bachelor,True,38.0,1.0
1455.0,Male,42.0,Married,Mid,20.0,Finance,,5.0,2.0,1.2,5.0,3.0,7.2,Public Transport,26.0,6.0,12.0,0.0,Bachelor,True,40.0,1.0
1456.0,Male,41.0,Married,Mid,10.0,Operations,Full-Time,3.0,3.0,0.6,5.0,3.0,5.5,Bike,2.0,6.0,13.0,0.0,Bachelor,False,35.0,1.0
1458.0,Other,36.0,Single,Mid,10.0,Operations,Contract,1.0,3.0,3.3,1.0,4.0,6.2,Public Transport,20.0,4.0,10.0,0.0,Bachelor,False,35.0,1.0
1464.0,Male,37.0,Single,Mid,15.0,IT,Full-Time,1.0,2.0,1.5,2.0,1.0,7.0,Public Transport,20.0,,15.0,0.0,Bachelor,True,37.5,1.0
1466.0,Female,36.0,Single,Mid,14.0,Finance,Full-Time,1.0,3.0,2.3,1.0,4.0,6.6,Car,17.0,4.0,12.0,0.0,Bachelor,False,37.0,1.0
,Female,36.0,Married,Mid,14.0,Sales,Part-Time,1.0,4.0,2.5,4.0,3.0,6.3,Walk,2.0,4.0,13.0,0.0,Bachelor,True,37.0,1.0
1472.0,Male,22.0,Single,Intern/Fresher,0.0,IT,Part-Time,5.0,,1.0,5.0,3.0,7.8,Walk,2.0,0.0,22.0,0.0,Bachelor,True,10.0,1.0
1480.0,Male,32.0,Married,Mid,10.0,Finance,Part-Time,1.0,1.0,2.1,2.0,4.0,7.0,Car,9.0,3.0,11.0,0.0,Bachelor,True,35.0,1.0
1481.0,Male,37.0,Single,Mid,15.0,IT,Full-Time,4.0,5.0,2.4,3.0,5.0,5.7,Walk,2.0,5.0,10.0,,Bachelor,True,37.5,1.0
1490.0,Female,25.0,Single,Junior,3.0,Sales,Full-Time,4.0,3.0,0.5,5.0,2.0,5.0,Motorbike,17.0,1.0,9.0,0.0,Bachelor,False,21.5,1.0
1495.0,Male,59.0,Married,Senior,13.0,Marketing,Full-Time,1.0,2.0,2.5,5.0,2.0,6.7,Public Transport,22.0,12.0,25.0,9.0,Bachelor,False,46.5,1.0
1497.0,Male,36.0,Married,Senior,14.0,IT,Full-Time,3.0,1.0,3.4,4.0,3.0,7.2,Bike,9.0,4.0,16.0,9.0,Bachelor,False,47.0,1.0
1515.0,Male,26.0,Single,Junior,4.0,IT,Full-Time,2.0,1.0,3.2,4.0,3.0,6.6,Bike,4.0,1.0,10.0,0.0,Bachelor,True,22.0,1.0
1522.0,Female,27.0,Single,Junior,5.0,Sales,Full-Time,5.0,2.0,,5.0,5.0,5.4,Bike,,1.0,8.0,0.0,Bachelor,False,22.5,1.0
1541.0,Male,24.0,Single,Junior,2.0,IT,Full-Time,3.0,1.0,1.9,4.0,2.0,5.8,Bike,10.0,0.0,9.0,0.0,Bachelor,True,21.0,1.0
1559.0,Other,24.0,Single,Senior,2.0,Operations,Part-Time,4.0,2.0,0.9,5.0,3.0,5.9,Walk,2.0,0.0,18.0,4.0,Bachelor,False,41.0,1.0
1560.0,Male,37.0,Married,Senior,5.0,IT,Part-Time,2.0,2.0,,5.0,1.0,6.3,Car,22.0,5.0,17.0,3.0,Bachelor,True,42.5,1.0
1573.0,Male,25.0,Single,Junior,3.0,Finance,Part-Time,1.0,1.0,4.1,5.0,4.0,6.7,Car,23.0,1.0,8.0,0.0,Bachelor,False,21.5,1.0
1576.0,Female,25.0,Married,Mid,3.0,Sales,Full-Time,1.0,1.0,1.4,4.0,1.0,8.1,Car,26.0,1.0,15.0,0.0,Bachelor,False,31.5,1.0
1582.0,Female,23.0,Single,Intern/Fresher,1.0,Customer Service,Part-Time,1.0,4.0,2.9,4.0,3.0,7.0,Car,10.0,0.0,30.0,0.0,Bachelor,False,10.5,1.0
1587.0,Female,39.0,Married,Mid,15.0,Finance,Contract,3.0,2.0,2.5,4.0,3.0,6.9,Bike,3.0,5.0,14.0,0.0,Bachelor,True,37.5,1.0
1603.0,Male,52.0,Divorced,Senior,20.0,IT,Full-Time,2.0,2.0,2.8,5.0,2.0,6.0,Car,7.0,10.0,15.0,7.0,Bachelor,True,50.0,1.0
1607.0,Male,34.0,Married,Senior,10.0,Customer Service,Part-Time,2.0,1.0,1.0,5.0,2.0,8.1,Public Transport,29.0,4.0,15.0,3.0,Bachelor,False,45.0,1.0
1625.0,Female,23.0,Single,Intern/Fresher,1.0,Finance,Full-Time,4.0,1.0,1.2,4.0,2.0,5.7,Motorbike,10.0,0.0,27.0,0.0,Bachelor,False,10.5,1.0
1630.0,Female,48.0,Married,Senior,11.0,Marketing,Full-Time,3.0,2.0,2.8,5.0,5.0,7.7,Car,24.0,8.0,25.0,7.0,Bachelor,False,45.5,1.0
1647.0,Male,42.0,Married,Mid,14.0,Finance,Full-Time,4.0,1.0,3.2,4.0,1.0,5.3,Public Transport,17.0,6.0,15.0,0.0,Bachelor,False,37.0,1.0
1667.0,Male,28.0,Single,Mid,4.0,Marketing,Full-Time,3.0,1.0,2.2,4.0,1.0,7.2,Car,12.0,2.0,10.0,0.0,Bachelor,True,32.0,1.0
1688.0,Male,27.0,Single,Junior,5.0,Operations,Part-Time,2.0,5.0,1.4,5.0,4.0,7.0,Bike,3.0,1.0,5.0,0.0,Bachelor,False,22.5,1.0
1716.0,Female,33.0,Married,Mid,11.0,Finance,Part-Time,1.0,4.0,0.0,4.0,2.0,6.2,Car,26.0,3.0,12.0,0.0,Bachelor,False,35.5,1.0
1726.0,Female,28.0,Single,Junior,6.0,Finance,Contract,1.0,1.0,3.1,4.0,1.0,6.2,Public Transport,16.0,2.0,10.0,0.0,Bachelor,False,23.0,1.0
1727.0,Female,24.0,Single,Mid,2.0,Marketing,Full-Time,2.0,2.0,0.2,5.0,1.0,6.7,Car,,0.0,14.0,0.0,Bachelor,False,31.0,1.0
1731.0,Male,23.0,Single,Intern/Fresher,1.0,Operations,Contract,5.0,2.0,1.4,4.0,3.0,5.2,Public Transport,20.0,0.0,21.0,0.0,Bachelor,False,10.5,1.0
1732.0,Male,22.0,Single,Junior,0.0,Finance,Full-Time,1.0,2.0,1.6,5.0,4.0,7.5,Car,29.0,0.0,7.0,0.0,Bachelor,False,20.0,1.0
1734.0,Male,23.0,Single,Junior,1.0,Finance,Full-Time,1.0,2.0,2.2,5.0,1.0,5.7,Public Transport,12.0,0.0,5.0,0.0,Bachelor,False,20.5,1.0
1741.0,Male,28.0,Single,Junior,6.0,IT,Full-Time,3.0,3.0,2.7,5.0,2.0,6.6,Public Transport,11.0,2.0,6.0,0.0,Bachelor,True,23.0,1.0
1744.0,Female,24.0,Single,Mid,2.0,IT,Full-Time,3.0,1.0,3.5,1.0,3.0,6.7,Car,22.0,0.0,15.0,0.0,Bachelor,True,31.0,1.0
1754.0,Male,31.0,Married,Senior,9.0,Marketing,Part-Time,1.0,2.0,1.4,4.0,4.0,7.9,Car,27.0,3.0,19.0,6.0,Bachelor,False,44.5,1.0
1764.0,Male,34.0,Married,Senior,12.0,Marketing,Full-Time,3.0,1.0,3.2,4.0,1.0,6.5,Public Transport,26.0,4.0,20.0,9.0,Bachelor,False,46.0,1.0
1769.0,Male,30.0,Married,Mid,8.0,Operations,Full-Time,1.0,1.0,0.9,1.0,3.0,6.2,Motorbike,24.0,2.0,10.0,0.0,Bachelor,True,34.0,1.0
1777.0,Male,25.0,Single,Junior,3.0,IT,Full-Time,,2.0,1.8,5.0,1.0,6.2,Public Transport,6.0,1.0,8.0,0.0,Bachelor,True,21.5,1.0
1778.0,Female,28.0,Married,Junior,6.0,Finance,Full-Time,1.0,3.0,1.1,3.0,1.0,6.7,Motorbike,22.0,2.0,7.0,0.0,Bachelor,True,23.0,1.0
1780.0,Female,39.0,Married,Senior,10.0,Sales,Part-Time,,2.0,3.7,5.0,1.0,7.7,Car,10.0,5.0,21.0,1.0,Bachelor,False,45.0,1.0
1781.0,Male,23.0,Single,Junior,1.0,Operations,Full-Time,2.0,1.0,1.6,5.0,1.0,7.3,Public Transport,26.0,0.0,9.0,0.0,Bachelor,False,20.5,1.0
1782.0,Male,22.0,Single,Intern/Fresher,0.0,HR,Full-Time,1.0,3.0,2.1,2.0,5.0,8.2,Car,5.0,0.0,24.0,0.0,Bachelor,False,10.0,1.0
1794.0,Male,48.0,Married,Mid,24.0,Operations,Full-Time,1.0,1.0,1.9,4.0,3.0,6.5,Walk,2.0,8.0,11.0,0.0,Bachelor,True,42.0,1.0
1795.0,Female,35.0,Married,Mid,13.0,Marketing,Full-Time,4.0,,3.7,4.0,3.0,5.6,Walk,1.0,4.0,14.0,0.0,Bachelor,False,36.5,1.0
1801.0,Male,32.0,Single,Senior,10.0,Sales,Full-Time,1.0,4.0,2.9,4.0,3.0,6.5,Bike,1.0,3.0,15.0,3.0,Bachelor,False,45.0,1.0
1817.0,Male,30.0,Divorced,Senior,8.0,IT,Part-Time,2.0,1.0,1.2,5.0,1.0,9.6,Car,10.0,2.0,19.0,6.0,Bachelor,True,44.0,1.0
1819.0,Male,,Single,Intern/Fresher,1.0,IT,Contract,4.0,4.0,2.9,3.0,5.0,7.7,Public Transport,12.0,0.0,21.0,0.0,Bachelor,True,10.5,1.0
1824.0,Male,31.0,Single,Senior,3.0,Operations,Full-Time,2.0,2.0,1.3,4.0,1.0,6.6,Car,28.0,3.0,24.0,9.0,Bachelor,False,41.5,1.0
1830.0,Male,31.0,Single,Mid,9.0,Legal,,4.0,2.0,2.8,4.0,1.0,6.9,Bike,10.0,3.0,14.0,0.0,Bachelor,True,34.5,1.0
1839.0,Male,28.0,Single,Junior,3.0,IT,Full-Time,2.0,2.0,3.1,2.0,2.0,7.3,Public Transport,17.0,2.0,9.0,0.0,Bachelor,True,21.5,1.0
1848.0,Male,33.0,Married,Mid,6.0,Operations,Full-Time,1.0,1.0,2.5,3.0,3.0,6.7,Car,15.0,3.0,11.0,0.0,Bachelor,False,33.0,1.0
1854.0,Female,31.0,Married,Mid,9.0,HR,Full-Time,1.0,3.0,1.3,,1.0,5.8,Public Transport,12.0,3.0,10.0,0.0,Bachelor,True,34.5,1.0
1875.0,Male,22.0,Single,Intern/Fresher,0.0,Finance,Full-Time,2.0,2.0,1.3,3.0,1.0,6.5,Car,18.0,0.0,22.0,0.0,Bachelor,True,10.0,1.0
1882.0,Female,36.0,Single,Senior,14.0,Marketing,Full-Time,2.0,,2.4,5.0,4.0,8.1,Public Transport,19.0,4.0,20.0,4.0,Bachelor,False,47.0,1.0
1886.0,Female,38.0,Married,Senior,9.0,Marketing,Full-Time,1.0,1.0,0.9,4.0,1.0,8.2,Car,10.0,5.0,22.0,7.0,Bachelor,False,44.5,1.0
1889.0,Female,38.0,Single,Mid,3.0,Marketing,Contract,3.0,5.0,2.0,5.0,3.0,5.1,Public Transport,14.0,5.0,14.0,0.0,Bachelor,False,31.5,1.0
1903.0,Female,22.0,Single,Intern/Fresher,0.0,Sales,Full-Time,1.0,2.0,2.8,4.0,3.0,6.7,Bike,3.0,0.0,27.0,0.0,Bachelor,True,10.0,1.0
1930.0,Male,22.0,Single,Junior,0.0,Legal,Contract,5.0,2.0,2.9,5.0,5.0,6.1,Public Transport,10.0,0.0,5.0,0.0,Bachelor,False,20.0,1.0
1934.0,Male,36.0,Married,Senior,11.0,Legal,Full-Time,1.0,5.0,3.1,5.0,3.0,5.7,Bike,8.0,4.0,15.0,8.0,Bachelor,False,45.5,1.0
1935.0,Male,35.0,Married,Mid,13.0,IT,,3.0,5.0,1.6,5.0,1.0,5.7,Public Transport,13.0,4.0,11.0,0.0,Bachelor,True,36.5,1.0
1947.0,Male,25.0,Single,Junior,3.0,Marketing,Full-Time,1.0,1.0,2.8,5.0,,7.2,Car,27.0,1.0,5.0,0.0,Bachelor,False,21.5,1.0
1952.0,Female,22.0,Single,Intern/Fresher,0.0,Marketing,Contract,2.0,5.0,1.9,4.0,3.0,5.8,Public Transport,13.0,0.0,24.0,0.0,Bachelor,False,10.0,1.0
1979.0,Female,24.0,Married,Junior,2.0,Marketing,Full-Time,4.0,1.0,3.0,3.0,4.0,6.6,Car,16.0,0.0,7.0,0.0,Bachelor,False,21.0,1.0
1985.0,Female,30.0,Married,Senior,8.0,Finance,Full-Time,2.0,1.0,0.0,2.0,1.0,5.6,Walk,2.0,2.0,24.0,2.0,Bachelor,False,44.0,1.0
2005.0,Female,49.0,Single,Mid,25.0,Finance,Full-Time,4.0,2.0,1.4,4.0,1.0,5.2,Walk,2.0,9.0,11.0,0.0,Bachelor,True,42.5,1.0
2010.0,Male,33.0,Single,Senior,3.0,IT,Part-Time,1.0,4.0,0.0,5.0,2.0,8.5,Public Transport,10.0,3.0,24.0,2.0,Bachelor,True,41.5,1.0
2016.0,Male,38.0,Married,Mid,16.0,Finance,Full-Time,3.0,1.0,2.4,3.0,1.0,6.2,Walk,1.0,5.0,13.0,0.0,Bachelor,True,38.0,1.0
2020.0,Male,25.0,Single,Junior,3.0,Legal,Contract,4.0,2.0,3.4,4.0,3.0,7.5,Car,24.0,1.0,5.0,0.0,Bachelor,True,21.5,1.0
2027.0,Female,25.0,Single,Junior,3.0,Sales,Part-Time,1.0,3.0,3.5,4.0,1.0,6.7,Public Transport,28.0,1.0,9.0,0.0,Bachelor,False,21.5,1.0
2028.0,Female,35.0,Divorced,Senior,13.0,Operations,Full-Time,4.0,1.0,0.8,2.0,4.0,5.4,Car,27.0,4.0,24.0,6.0,Bachelor,False,46.5,1.0
2033.0,Male,36.0,Single,Senior,14.0,Operations,Full-Time,5.0,1.0,1.7,3.0,4.0,6.2,Motorbike,3.0,4.0,17.0,4.0,Bachelor,False,47.0,1.0
2057.0,Male,22.0,Single,Junior,0.0,IT,Contract,1.0,4.0,3.4,4.0,1.0,6.9,Walk,1.0,0.0,5.0,0.0,Bachelor,True,20.0,1.0
2068.0,Other,37.0,Single,Mid,10.0,Finance,,4.0,1.0,2.3,5.0,2.0,6.7,Car,5.0,5.0,15.0,0.0,Bachelor,False,35.0,1.0
2088.0,Female,27.0,Single,Junior,5.0,Finance,Full-Time,1.0,3.0,2.5,5.0,2.0,7.0,Car,18.0,1.0,8.0,0.0,Bachelor,False,22.5,1.0
2093.0,Male,39.0,Single,Mid,10.0,Finance,Full-Time,2.0,1.0,3.5,1.0,5.0,7.1,Car,13.0,5.0,13.0,0.0,Bachelor,False,35.0,1.0
2100.0,Female,26.0,Married,Junior,4.0,Finance,Contract,1.0,1.0,0.0,1.0,2.0,5.5,Motorbike,4.0,1.0,6.0,0.0,Bachelor,False,22.0,1.0
2111.0,Female,25.0,Single,Junior,3.0,Finance,Full-Time,2.0,4.0,3.0,4.0,3.0,6.4,Public Transport,8.0,1.0,10.0,0.0,Bachelor,False,21.5,1.0
2118.0,Female,25.0,Single,Junior,3.0,Marketing,Full-Time,1.0,2.0,0.7,3.0,4.0,6.9,Public Transport,5.0,1.0,10.0,0.0,Bachelor,False,21.5,1.0
2150.0,Male,29.0,Single,Mid,7.0,IT,Full-Time,5.0,4.0,3.8,5.0,3.0,6.4,Public Transport,14.0,2.0,13.0,0.0,Bachelor,True,33.5,1.0
2152.0,Female,50.0,Divorced,Senior,15.0,Operations,Part-Time,1.0,2.0,3.3,5.0,1.0,6.6,Bike,10.0,9.0,18.0,7.0,Bachelor,False,47.5,1.0
2171.0,Female,26.0,Single,Junior,4.0,Operations,Part-Time,1.0,2.0,1.0,5.0,1.0,8.8,Car,29.0,1.0,10.0,0.0,Bachelor,True,,1.0
2177.0,Male,25.0,Single,Junior,3.0,Operations,Part-Time,2.0,3.0,2.2,4.0,1.0,5.7,Public Transport,7.0,1.0,8.0,0.0,Bachelor,False,21.5,1.0
2179.0,Male,34.0,Married,Mid,12.0,IT,Full-Time,2.0,3.0,2.2,4.0,2.0,8.0,Bike,10.0,4.0,15.0,0.0,Bachelor,True,36.0,1.0
2187.0,Female,36.0,Married,Mid,8.0,Marketing,Full-Time,1.0,1.0,0.0,3.0,1.0,6.4,Bike,9.0,4.0,12.0,0.0,Bachelor,False,34.0,1.0
3022.0,Male,23.0,Single,Junior,1.0,Finance,Part-Time,1.0,1.0,1.5,3.0,3.0,9.5,Public Transport,23.0,0.0,8.0,0.0,Bachelor,True,20.5,1.0
68.0,Female,28.0,Single,Junior,2.0,Operations,Full-Time,5.0,5.0,1.1,1.0,1.0,5.9,Car,22.0,2.0,6.0,0.0,High School,False,21.0,5.0
422.0,Male,22.0,Single,Junior,0.0,Finance,Full-Time,4.0,3.0,1.6,1.0,1.0,9.1,Walk,1.0,0.0,9.0,0.0,High School,False,20.0,5.0
580.0,Other,26.0,Single,Junior,4.0,Operations,Part-Time,3.0,5.0,1.3,2.0,1.0,7.4,Walk,1.0,1.0,10.0,0.0,High School,False,22.0,5.0
626.0,Female,27.0,Single,Junior,5.0,Finance,Full-Time,5.0,4.0,,2.0,1.0,7.7,Car,28.0,1.0,6.0,0.0,High School,False,22.5,5.0
835.0,Female,26.0,Single,Junior,4.0,Operations,Full-Time,5.0,4.0,2.2,2.0,1.0,7.1,Car,10.0,1.0,7.0,0.0,High School,False,22.0,5.0
922.0,Male,26.0,Single,Junior,4.0,Sales,Full-Time,2.0,5.0,2.1,,1.0,7.8,Car,16.0,1.0,10.0,0.0,High School,False,22.0,5.0
1158.0,Male,22.0,Single,Junior,0.0,Sales,Full-Time,5.0,3.0,0.8,1.0,2.0,7.5,Bike,3.0,0.0,8.0,0.0,High School,False,20.0,5.0
1483.0,Male,24.0,Single,Junior,2.0,HR,Full-Time,3.0,5.0,0.2,2.0,1.0,7.9,Public Transport,8.0,0.0,9.0,0.0,High School,False,21.0,5.0
1521.0,Female,23.0,Single,Junior,1.0,Operations,Full-Time,5.0,5.0,3.4,1.0,1.0,6.6,Public Transport,5.0,0.0,5.0,0.0,,False,20.5,5.0
1553.0,Female,29.0,Single,Junior,7.0,Finance,Part-Time,5.0,5.0,1.7,1.0,3.0,6.4,Car,20.0,2.0,5.0,0.0,High School,False,23.5,5.0
1800.0,Male,24.0,Single,Junior,2.0,Finance,Full-Time,4.0,5.0,2.2,1.0,3.0,9.1,Public Transport,22.0,0.0,7.0,0.0,High School,False,21.0,5.0
2081.0,Male,23.0,Single,Junior,1.0,IT,Part-Time,5.0,5.0,1.1,2.0,1.0,8.1,Car,29.0,0.0,10.0,0.0,High School,True,20.5,5.0
2430.0,Male,25.0,Single,Junior,3.0,Operations,Full-Time,3.0,4.0,2.2,1.0,1.0,7.4,Public Transport,19.0,1.0,7.0,0.0,High School,False,21.5,5.0
2824.0,Male,23.0,Single,Intern/Fresher,1.0,Operations,Full-Time,1.0,5.0,2.5,4.0,1.0,7.4,Walk,1.0,0.0,21.0,0.0,High School,False,10.5,5.0
2853.0,Male,24.0,Single,Junior,2.0,Operations,Full-Time,2.0,3.0,2.2,2.0,1.0,5.8,Car,5.0,0.0,6.0,0.0,High School,False,21.0,5.0
2858.0,Male,23.0,Single,Intern/Fresher,1.0,Finance,Full-Time,5.0,4.0,1.4,2.0,1.0,6.1,Public Transport,15.0,0.0,28.0,0.0,High School,True,10.5,5.0
2918.0,Female,22.0,Single,Junior,0.0,HR,Full-Time,1.0,2.0,3.9,1.0,1.0,6.6,Public Transport,8.0,0.0,7.0,0.0,High School,False,20.0,
2928.0,Male,25.0,Single,Junior,3.0,IT,Full-Time,5.0,1.0,1.6,3.0,2.0,7.0,Motorbike,12.0,1.0,10.0,0.0,High School,True,21.5,5.0
2935.0,Other,23.0,Single,Junior,1.0,Finance,Full-Time,5.0,1.0,0.6,2.0,1.0,6.7,Public Transport,29.0,0.0,7.0,0.0,High School,False,20.5,5.0
2983.0,Male,25.0,Married,Junior,3.0,Finance,Full-Time,4.0,2.0,3.7,3.0,3.0,7.7,Car,5.0,1.0,7.0,0.0,High School,False,21.5,5.0
5.0,Male,22.0,Single,Intern/Fresher,0.0,IT,Contract,1.0,4.0,1.6,3.0,2.0,5.5,Car,22.0,0.0,27.0,0.0,High School,True,10.0,5.0
76.0,Female,23.0,Single,Intern/Fresher,1.0,Legal,Full-Time,1.0,3.0,1.7,5.0,1.0,5.3,Public Transport,21.0,0.0,27.0,0.0,High School,False,10.5,5.0
98.0,Male,23.0,Single,Intern/Fresher,1.0,IT,Full-Time,1.0,4.0,1.2,3.0,1.0,6.5,Public Transport,5.0,0.0,24.0,0.0,High School,True,10.5,5.0
116.0,Male,24.0,Single,Junior,2.0,Legal,Contract,2.0,2.0,1.0,4.0,5.0,7.4,Walk,2.0,0.0,6.0,0.0,High School,False,21.0,5.0
131.0,Female,23.0,Single,Intern/Fresher,1.0,IT,Part-Time,1.0,3.0,1.1,2.0,1.0,5.3,Public Transport,8.0,0.0,20.0,0.0,High School,True,10.5,5.0
219.0,Male,25.0,Married,Junior,3.0,IT,Full-Time,5.0,1.0,1.9,5.0,2.0,6.1,Walk,1.0,1.0,8.0,0.0,High School,True,21.5,5.0
224.0,Male,24.0,Married,Junior,2.0,IT,Full-Time,4.0,1.0,2.8,4.0,1.0,7.4,Public Transport,25.0,0.0,7.0,0.0,High School,True,21.0,5.0
225.0,Female,25.0,Single,Junior,3.0,Customer Service,Full-Time,2.0,1.0,2.6,4.0,1.0,7.1,Car,29.0,1.0,6.0,0.0,High School,True,21.5,5.0
2689.0,Other,22.0,Single,Junior,0.0,Sales,Part-Time,5.0,4.0,2.4,1.0,1.0,6.3,,25.0,0.0,8.0,0.0,High School,False,20.0,4.0
2852.0,Male,22.0,Single,Intern/Fresher,0.0,Marketing,Full-Time,4.0,5.0,2.1,2.0,1.0,7.1,Car,7.0,0.0,24.0,0.0,High School,False,10.0,4.0
2938.0,Other,22.0,Single,Intern/Fresher,0.0,Finance,Full-Time,4.0,5.0,0.2,3.0,1.0,8.3,Bike,6.0,0.0,30.0,0.0,High School,False,10.0,4.0
13.0,Male,24.0,Single,Junior,2.0,Finance,Part-Time,1.0,1.0,2.9,1.0,1.0,7.0,Car,12.0,0.0,5.0,0.0,High School,False,21.0,4.0
35.0,Male,28.0,Single,Junior,6.0,Marketing,Full-Time,4.0,4.0,2.5,4.0,1.0,5.1,Car,18.0,2.0,9.0,0.0,High School,True,23.0,4.0
51.0,Female,24.0,Married,Junior,1.0,Legal,Full-Time,3.0,3.0,2.0,5.0,1.0,6.4,Car,23.0,0.0,9.0,0.0,High School,False,20.5,
65.0,Male,22.0,Single,Intern/Fresher,0.0,IT,Full-Time,3.0,5.0,2.9,4.0,2.0,6.2,Car,27.0,0.0,27.0,0.0,High School,True,10.0,5.0
83.0,Female,24.0,Single,Junior,2.0,Marketing,Full-Time,4.0,2.0,1.7,1.0,1.0,6.7,Public Transport,25.0,0.0,9.0,0.0,High School,False,21.0,5.0
94.0,Male,26.0,Single,Junior,4.0,Operations,Full-Time,5.0,1.0,1.2,4.0,1.0,6.6,Public Transport,22.0,1.0,8.0,0.0,High School,False,22.0,5.0
107.0,Male,27.0,Single,Junior,5.0,Finance,Full-Time,1.0,3.0,2.7,2.0,2.0,7.3,Car,20.0,1.0,10.0,0.0,High School,False,22.5,5.0
122.0,Female,22.0,Single,Junior,0.0,IT,Full-Time,2.0,4.0,0.0,4.0,4.0,8.7,Motorbike,17.0,0.0,7.0,0.0,High School,False,20.0,5.0
129.0,Male,23.0,Single,Junior,1.0,,Full-Time,5.0,4.0,2.7,4.0,1.0,5.8,Car,18.0,0.0,9.0,0.0,High School,True,20.5,5.0
